repository,issue_number,issue_url,state,decision,decision_provenance
labring/FastGPT,4847,https://github.com/labring/FastGPT/issues/4847,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,4879,https://github.com/labring/FastGPT/issues/4879,closed,Include,Present in released 654-issue dataset
labring/FastGPT,4896,https://github.com/labring/FastGPT/issues/4896,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,4906,https://github.com/labring/FastGPT/issues/4906,closed,Include,Present in released 654-issue dataset
labring/FastGPT,4910,https://github.com/labring/FastGPT/issues/4910,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,4926,https://github.com/labring/FastGPT/issues/4926,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5031,https://github.com/labring/FastGPT/issues/5031,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5079,https://github.com/labring/FastGPT/issues/5079,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5081,https://github.com/labring/FastGPT/issues/5081,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5092,https://github.com/labring/FastGPT/issues/5092,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5169,https://github.com/labring/FastGPT/issues/5169,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5190,https://github.com/labring/FastGPT/issues/5190,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
labring/FastGPT,5260,https://github.com/labring/FastGPT/issues/5260,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,55,https://github.com/microsoft/graphrag/issues/55,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,367,https://github.com/microsoft/graphrag/issues/367,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,379,https://github.com/microsoft/graphrag/issues/379,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,383,https://github.com/microsoft/graphrag/issues/383,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,456,https://github.com/microsoft/graphrag/issues/456,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,457,https://github.com/microsoft/graphrag/issues/457,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,466,https://github.com/microsoft/graphrag/issues/466,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,475,https://github.com/microsoft/graphrag/issues/475,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,476,https://github.com/microsoft/graphrag/issues/476,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,479,https://github.com/microsoft/graphrag/issues/479,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,485,https://github.com/microsoft/graphrag/issues/485,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,489,https://github.com/microsoft/graphrag/issues/489,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,492,https://github.com/microsoft/graphrag/issues/492,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,495,https://github.com/microsoft/graphrag/issues/495,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,498,https://github.com/microsoft/graphrag/issues/498,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,508,https://github.com/microsoft/graphrag/issues/508,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,519,https://github.com/microsoft/graphrag/issues/519,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,527,https://github.com/microsoft/graphrag/issues/527,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,590,https://github.com/microsoft/graphrag/issues/590,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,591,https://github.com/microsoft/graphrag/issues/591,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,597,https://github.com/microsoft/graphrag/issues/597,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,599,https://github.com/microsoft/graphrag/issues/599,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,603,https://github.com/microsoft/graphrag/issues/603,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,604,https://github.com/microsoft/graphrag/issues/604,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,613,https://github.com/microsoft/graphrag/issues/613,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,615,https://github.com/microsoft/graphrag/issues/615,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,618,https://github.com/microsoft/graphrag/issues/618,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,644,https://github.com/microsoft/graphrag/issues/644,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,674,https://github.com/microsoft/graphrag/issues/674,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,676,https://github.com/microsoft/graphrag/issues/676,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,687,https://github.com/microsoft/graphrag/issues/687,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,739,https://github.com/microsoft/graphrag/issues/739,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,745,https://github.com/microsoft/graphrag/issues/745,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,752,https://github.com/microsoft/graphrag/issues/752,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,770,https://github.com/microsoft/graphrag/issues/770,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,776,https://github.com/microsoft/graphrag/issues/776,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,789,https://github.com/microsoft/graphrag/issues/789,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,793,https://github.com/microsoft/graphrag/issues/793,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,796,https://github.com/microsoft/graphrag/issues/796,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,803,https://github.com/microsoft/graphrag/issues/803,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,813,https://github.com/microsoft/graphrag/issues/813,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,827,https://github.com/microsoft/graphrag/issues/827,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,837,https://github.com/microsoft/graphrag/issues/837,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,866,https://github.com/microsoft/graphrag/issues/866,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,871,https://github.com/microsoft/graphrag/issues/871,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,878,https://github.com/microsoft/graphrag/issues/878,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,946,https://github.com/microsoft/graphrag/issues/946,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1005,https://github.com/microsoft/graphrag/issues/1005,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1009,https://github.com/microsoft/graphrag/issues/1009,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1011,https://github.com/microsoft/graphrag/issues/1011,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1071,https://github.com/microsoft/graphrag/issues/1071,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1080,https://github.com/microsoft/graphrag/issues/1080,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1085,https://github.com/microsoft/graphrag/issues/1085,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1089,https://github.com/microsoft/graphrag/issues/1089,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1109,https://github.com/microsoft/graphrag/issues/1109,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1110,https://github.com/microsoft/graphrag/issues/1110,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1120,https://github.com/microsoft/graphrag/issues/1120,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1135,https://github.com/microsoft/graphrag/issues/1135,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1136,https://github.com/microsoft/graphrag/issues/1136,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1137,https://github.com/microsoft/graphrag/issues/1137,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1154,https://github.com/microsoft/graphrag/issues/1154,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1173,https://github.com/microsoft/graphrag/issues/1173,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1208,https://github.com/microsoft/graphrag/issues/1208,closed,Include,Present in released 654-issue dataset
microsoft/graphrag,1275,https://github.com/microsoft/graphrag/issues/1275,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
microsoft/graphrag,1287,https://github.com/microsoft/graphrag/issues/1287,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
